Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_B,Ecology_3_B,Shops_2_B
2618,1,1.0,41.07751179803863,32.781260192155735,7.0,2,17.0,2016,0.007122317,1,0,900.0,0,1,139830.86429014438,True,True,True
9354,32,2.0,47.25960319440146,29.059619898947467,6.0,6,9.0,1971,0.135649789,46,6,350.0,3,11,232872.4736133856,True,True,True
2100,63,1.0,31.19113853547969,19.36107249265252,6.0,3,5.0,1967,0.23861713,26,6,705.0,3,6,169489.51141864748,True,True,True
13118,40,3.0,56.249800142240936,45.04857189792797,5.0,3,5.0,1961,0.210473241,11,2,900.0,3,0,246792.70044877296,True,True,True
12710,9,2.0,54.62841084045043,32.59560640259177,8.0,7,12.0,1988,0.136244425,11,0,900.0,0,1,203845.22784094847,True,True,True
16106,116,1.0,57.985539065116434,26.349671738313152,12.0,13,14.0,2016,1.8e-09,16,73,900.0,2,5,362927.5188976107,True,True,True
16443,29,1.0,37.475051014516296,17.952279245497827,6.0,1,5.0,1960,0.086885265,10,2,1547.0,0,0,118162.88603113894,True,True,True
15702,1,3.0,88.55526065730764,32.781260192155735,10.0,5,22.0,2017,0.007122317,1,0,900.0,0,1,272759.3814650628,True,True,True
14588,23,1.0,106.51421050171056,32.781260192155735,1.0,1,2.0,1977,0.014072961,2,0,900.0,0,0,242956.0314316449,True,True,True
4188,21,2.0,48.688368478281205,31.06186364414106,5.0,9,14.0,1974,0.194489265,47,3,125.0,3,5,193429.0514859078,True,True,True
8929,42,2.0,62.11165856746502,36.59951418214887,12.0,3,12.0,2008,0.158249043,21,0,900.0,1,0,174161.41564974244,True,True,True
2889,26,2.0,48.277558528251966,33.19111614341109,5.0,4,5.0,1967,0.0,36,2,900.0,0,2,186265.56859193236,True,True,True
9130,78,1.0,42.50346666189677,22.253045981174136,9.0,13,14.0,1973,0.092290642,21,2,165.0,1,2,124593.8781183755,True,True,True
13482,9,2.0,64.05606957733083,32.781260192155735,1.0,8,18.0,1977,0.161531741,25,1,30.0,2,4,172608.53510051186,True,True,True
7707,41,1.0,38.45938348379058,23.770703368886625,6.0,16,17.0,2002,0.175054867,36,3,900.0,1,0,216061.8923322264,True,True,True
11988,11,3.0,61.79010834163435,42.77787821950916,6.0,4,9.0,1968,0.0001696759999999,36,0,900.0,1,1,238423.6129330416,True,True,True
16149,1,1.0,45.1520190510315,32.781260192155735,1.0,21,22.0,1977,0.007122317,1,0,900.0,0,1,140063.68608203653,True,True,True
5904,28,2.0,38.47935844837161,25.166244761730944,5.0,6,9.0,1973,0.118537385,30,1,1183.0,1,0,186259.2693945293,True,True,True
5913,90,3.0,44.41846651577453,21.107737443972866,8.0,10,15.0,1973,0.265088676,37,0,900.0,3,2,214431.0068514204,True,True,True
2544,37,2.0,42.769906106380304,29.120731696549,5.0,2,9.0,1973,0.127811589,28,5,320.0,1,3,171852.38865536446,True,True,True
11167,1,1.0,48.734918305777065,32.781260192155735,1.0,16,24.0,1977,0.007122317,1,0,900.0,0,1,167019.73361766554,True,True,True
14665,8,1.0,41.29202989478887,20.675775892774343,8.0,6,16.0,1984,0.458174486,26,1,1130.0,1,5,167585.35308891506,True,False,True
3101,27,1.0,42.79661669963063,19.887533230489,10.0,14,18.0,2014,0.072157581,2,1,900.0,0,0,186655.02313449583,True,True,False
15852,111,3.0,75.92162028528058,49.318636822111465,10.0,9,16.0,1985,0.0,36,2,900.0,0,2,388255.7165585226,True,True,True
15507,58,1.0,42.157404963662586,32.781260192155735,0.0,13,17.0,1977,0.43788524,23,3,1084.0,0,5,126484.03441514733,True,True,True
7216,12,1.0,42.98435885936496,23.15195156646791,8.0,17,17.0,1993,0.090799103,74,2,900.0,5,15,200293.0147610172,True,True,True
1333,7,1.0,38.7906662923882,19.442692658936004,9.0,2,10.0,1982,0.130617806,39,9,900.0,1,9,164648.8229706076,True,True,True
2054,23,2.0,65.93122846554154,32.781260192155735,1.0,16,17.0,1977,0.075778755,6,3,900.0,0,2,148179.55811072708,True,True,True
7379,122,1.0,47.00977660474365,20.80458756952866,8.0,9,10.0,2001,0.033493708,66,1,1322.0,3,8,216432.6441838448,True,True,True
7405,75,1.0,58.16522659645932,25.55189433696856,13.0,5,19.0,2005,0.122090347,29,7,900.0,4,0,276096.06073119584,True,True,True
11092,29,1.0,31.35934950353714,18.14632831982205,5.0,4,5.0,1960,0.069660344,31,4,900.0,1,2,154987.85060411593,True,True,True
9277,105,2.0,60.28701590417737,34.47450161072952,12.0,7,17.0,2013,0.040242764,25,11,900.0,3,1,91849.92866727222,True,True,True
3584,33,1.0,60.22234182323664,32.781260192155735,1.0,21,25.0,1977,0.236108458,16,27,900.0,3,10,411959.3007396164,True,True,True
15639,9,2.0,62.45581187167286,32.781260192155735,1.0,10,18.0,1977,0.161531741,25,1,30.0,2,4,185365.70918556195,True,True,True
16233,96,1.0,41.912580424219215,19.678423219487048,10.0,9,16.0,2005,0.041116354,53,4,900.0,1,4,149635.38731517128,True,True,True
4971,169,2.0,117.8559691942933,76.56131834144773,9.0,12,14.0,2001,0.178916796,18,4,192.0,1,5,608674.1305067175,True,True,True
14154,92,1.0,40.93690634945908,21.21382406690117,7.0,14,17.0,2013,0.460556389,20,14,900.0,1,5,171344.14363802626,True,True,True
16093,23,3.0,71.41798853459603,32.781260192155735,1.0,3,4.0,2014,0.034656082,0,0,900.0,0,0,117874.72756752063,True,True,True
8942,23,2.0,55.46056063691723,51.52379682707278,1.0,4,17.0,2018,0.034656082,0,0,900.0,0,0,120883.15631521546,True,True,True
7618,167,3.0,82.02956195939946,56.86728704796025,8.0,4,5.0,1954,0.050272014,21,14,1020.0,0,3,414194.2853361465,True,True,True
7247,69,2.0,54.66392386632509,29.266790053458664,9.0,13,17.0,1999,0.000991363,33,3,900.0,1,9,377445.0789326676,True,True,True
9429,57,2.0,60.3894930656841,37.19929890558257,10.0,17,17.0,1985,0.133215333,49,3,1406.0,3,4,236778.33057514788,True,True,False
6801,176,2.0,59.664005765933815,37.84593663026652,10.0,11,17.0,1973,0.300322518,52,6,900.0,1,9,307352.42068635306,True,True,True
11596,30,1.0,47.19909462410274,32.781260192155735,1.0,16,17.0,1977,7.81528e-05,22,2,1046.0,3,23,160222.4019609974,True,True,True
4850,64,3.0,76.02459284446736,46.956917458806025,9.0,14,16.0,1979,0.002211665,39,3,900.0,1,5,421257.763873729,True,True,False
16628,78,1.0,38.6683959055619,22.102823287347142,6.0,16,16.0,1987,0.092290642,21,2,165.0,1,2,131950.13359624302,True,True,True
15082,3,3.0,74.70569457573798,45.4171111931839,8.0,9,14.0,1997,0.265088676,37,0,900.0,3,2,402216.5433613575,True,True,True
5914,44,1.0,34.989148054471954,18.46928337164615,6.0,5,9.0,1970,0.036122292,24,0,1036.0,1,1,146043.79801533412,True,True,True
16665,110,3.0,85.28248851649552,49.03351262633275,10.0,16,18.0,1996,0.033493708,66,1,1322.0,3,8,314334.9194084845,True,True,True
9978,27,2.0,73.75513293793348,32.781260192155735,1.0,10,17.0,1977,0.072157581,2,1,900.0,0,0,202988.04024120708,True,True,False
2454,110,3.0,80.16862906188881,44.246764440700495,12.0,3,12.0,2009,0.033493708,66,1,1322.0,3,8,328648.1285113075,True,True,True
6079,108,2.0,55.05519931167854,38.11975674167821,8.0,5,8.0,1958,0.0,25,4,46.0,1,1,387107.550204528,True,True,True
12079,130,1.0,25.41051291468101,14.9887428824741,7.0,10,16.0,1996,0.21843974,21,6,1450.0,4,7,119853.83158540528,True,True,False
14139,78,2.0,49.55933559706926,33.133915023742624,6.0,4,9.0,1972,0.219006007,28,3,900.0,1,4,200902.67391938425,True,True,True
11414,27,2.0,47.50650628108706,29.476993492042933,8.0,8,16.0,2014,0.211401214,9,0,900.0,0,1,165683.08477897302,True,True,True
5044,138,2.0,45.49782581400208,28.41056803201668,5.0,4,5.0,1963,0.0,36,2,900.0,0,2,200379.4894835241,True,True,True
16456,84,1.0,35.346860366820984,19.95289755240995,10.0,11,14.0,1971,0.149666373,22,2,900.0,4,1,162624.87216169786,True,True,True
14938,168,1.0,55.54535428736576,22.696217459665387,13.0,14,15.0,2012,0.341071945,27,48,900.0,3,11,128832.53530224774,True,True,True
13170,41,2.0,44.793882369924304,28.362624915128325,5.0,8,9.0,1968,0.175054867,36,3,900.0,1,0,200377.7284718111,True,True,True
16028,44,4.0,103.3571253543642,66.48175245311077,10.0,15,18.0,2000,0.036122292,24,0,1036.0,1,1,437758.2823649086,True,True,True
12497,96,2.0,71.59345033688159,41.056041347972176,11.0,7,10.0,2002,0.041116354,53,4,900.0,1,4,254721.1622825809,True,True,True
11474,23,2.0,65.4901536264368,32.781260192155735,1.0,4,17.0,1977,0.075778755,6,3,900.0,0,2,182395.44396301312,True,True,True
1880,136,3.0,61.914371211292064,43.4478373935656,6.0,7,9.0,1971,0.019508796,37,11,176.0,5,5,352123.6315368624,True,True,True
15343,23,3.0,66.03304500970015,32.781260192155735,1.0,9,12.0,1977,0.034656082,0,0,900.0,0,0,130284.35197633068,True,True,True
15919,47,2.0,49.285200889669326,31.84773289921996,6.0,7,12.0,1977,0.298204575,16,3,900.0,1,3,204117.83359830943,True,True,True
14627,93,2.0,45.07345830779868,27.988971133499422,6.0,1,9.0,1980,0.050900058,43,1,30.0,2,3,91840.25273111089,True,True,True
9648,23,1.0,42.60304329412371,32.781260192155735,0.0,8,17.0,1977,0.075778755,6,3,900.0,0,2,111728.61809770348,True,True,True
6230,170,1.0,34.61915561052068,17.958097641599444,8.0,4,14.0,1974,0.21843974,21,6,1450.0,4,7,193741.1729658639,True,True,False
10967,27,2.0,58.93814814350882,32.781260192155735,0.0,10,17.0,1977,0.211401214,9,0,900.0,0,1,130992.03301488984,True,True,True
8710,32,2.0,46.85643270401054,28.24196376526462,5.0,7,9.0,1972,0.135649789,46,6,350.0,3,11,236804.2800366586,True,True,True
16712,109,2.0,58.13990093117864,36.95460335615113,10.0,14,18.0,1983,0.0,25,4,46.0,1,1,363907.45214935375,True,True,True
13227,55,3.0,76.49091073656092,47.97260155066218,10.0,4,17.0,1989,0.041365446,31,0,900.0,1,4,91354.54925065245,True,True,True
8904,46,2.0,46.63681680859408,31.40858278903241,5.0,3,5.0,1968,0.0,47,0,1145.0,3,5,214139.52741033412,True,True,True
3134,27,2.0,62.24596190119311,62.18428445082657,10.0,5,5.0,2016,0.072157581,2,1,900.0,0,0,197796.4992287549,True,True,False
5378,11,3.0,64.22642281406812,47.72993021144321,5.0,6,9.0,1974,0.0001696759999999,36,0,900.0,1,1,214886.1227378646,True,True,True
334,1,3.0,81.09785800557799,32.781260192155735,1.0,9,17.0,1977,0.007122317,1,0,900.0,0,1,243193.220756812,True,True,True
5205,7,3.0,55.187641171416594,36.94575641351791,6.0,9,9.0,1974,0.130617806,39,9,900.0,1,9,193455.8225168272,True,True,True
9216,57,1.0,40.573352581616405,22.80131114211436,7.0,12,14.0,2003,0.090799103,74,2,900.0,5,15,200291.7364220247,True,True,True
1363,27,1.0,41.47323386478706,32.781260192155735,10.0,2,17.0,1977,0.011654127,4,0,900.0,0,0,89104.35527334269,True,True,True
12338,48,2.0,53.55140764373775,30.434639893940048,8.0,11,12.0,1982,0.041124634,46,5,900.0,1,10,272761.7158136757,True,True,True
1567,11,2.0,49.19033982853218,35.8291931324669,9.0,7,14.0,1971,0.012338886,35,1,900.0,2,4,204268.9223940859,True,True,True
12861,17,3.0,77.18506451374246,48.87952085640563,9.0,21,22.0,1988,0.0,25,4,46.0,1,1,505464.8844304723,True,True,True
11824,61,1.0,42.598591753264,20.866349133394948,8.0,6,17.0,1983,0.300322518,52,6,900.0,1,9,200516.1874772753,True,True,True
6731,120,2.0,85.0876429469312,77.97632451272267,10.0,7,10.0,2020,0.341071945,27,48,900.0,3,11,536020.2603444697,True,True,True
4410,53,3.0,97.2056593706172,52.50676240512282,11.0,10,20.0,2015,0.313924552,22,11,900.0,2,10,260147.2818199421,True,True,True
4388,138,2.0,57.97223971097623,52.44059586393259,8.0,2,14.0,1973,0.0,36,2,900.0,0,2,299500.1276286233,True,True,True
7507,87,2.0,53.185030722771394,33.84145415411394,8.0,7,17.0,1998,0.100455735,43,0,900.0,1,6,247923.16938811343,True,True,False
3030,30,1.0,37.96212156473994,32.781260192155735,10.0,10,15.0,1977,7.81528e-05,22,2,1046.0,3,23,92607.54461082212,True,True,True
9424,113,3.0,56.44935231292608,35.44365323491307,6.0,2,9.0,1964,0.050755569,24,1,145.0,0,1,317253.7447269265,True,True,True
11655,18,1.0,38.68862752768964,22.07185723267712,8.0,15,17.0,1997,0.0,30,0,900.0,0,5,188489.49055623185,True,True,False
11987,113,3.0,67.13006330000847,45.92223768487707,8.0,8,14.0,1972,0.050755569,24,1,145.0,0,1,283417.8630893757,True,True,True
7558,9,3.0,80.2881356694835,1.2970302250181545,1.0,14,18.0,1977,0.161531741,25,1,30.0,2,4,254966.79811189428,True,True,True
10711,7,2.0,65.98028786505618,28.232863930121702,20.0,6,18.0,2009,0.130617806,39,9,900.0,1,9,373291.3306123503,True,True,True
14547,85,2.0,65.88957063664934,32.21466361299832,10.0,10,22.0,1987,0.037177818,52,1,900.0,1,7,284310.012068375,True,True,True
14098,7,3.0,64.93060141261485,42.38547881445104,8.0,7,9.0,1977,0.035145267,42,3,900.0,0,3,388441.78372356365,True,True,True
6275,67,1.0,42.43546122959852,32.781260192155735,0.0,15,22.0,2014,0.0077202819999999,38,2,900.0,0,4,117873.37056064654,True,True,True
13545,6,1.0,42.769273147409095,32.781260192155735,1.0,4,17.0,1977,0.243204519,5,0,540.0,0,0,126995.13022065356,True,True,True
13234,157,1.0,28.145333602649625,17.650399235811264,4.0,4,5.0,1932,0.0,30,87,900.0,5,5,201311.77181779503,True,True,True
1150,1,2.0,64.61624383128112,64.28542786767356,1.0,13,20.0,1977,0.007122317,1,0,900.0,0,1,193538.4629580897,True,True,True
14537,58,1.0,41.89766202616219,19.685723525799247,8.0,7,16.0,2010,0.43788524,23,3,1084.0,0,5,172289.85327582393,True,True,True
10629,23,2.0,65.89023072165122,32.781260192155735,1.0,10,17.0,2015,0.075778755,6,3,900.0,0,2,153884.67669931898,True,True,True
7275,95,4.0,99.0391614552864,71.57583871123792,11.0,2,3.0,1942,0.0006991189999999,14,24,900.0,0,3,624156.0033813273,True,True,True
1824,151,3.0,77.08553815383802,46.708043526092304,10.0,6,16.0,1983,0.236108458,16,27,900.0,3,10,365212.5753770981,True,True,True
4311,30,2.0,63.08267808933518,32.781260192155735,1.0,25,25.0,1977,7.81528e-05,22,2,1046.0,3,23,176123.90121454245,True,True,True
9440,130,1.0,35.853898572645726,20.27054585109868,7.0,6,8.0,1960,0.341071945,27,48,900.0,3,11,131261.77526393757,True,True,True
10893,84,1.0,36.81956061047092,19.62209762262337,8.0,3,5.0,1963,0.149666373,22,2,900.0,4,1,147345.66822790506,True,True,True
147,18,1.0,39.24758617410917,20.832537557344867,8.0,14,17.0,1988,0.0,30,0,900.0,0,5,128479.27162440734,True,True,False
2802,128,3.0,75.74838686404695,42.92516825783306,10.0,6,16.0,2003,0.0,27,0,30.0,2,8,340197.3008199215,True,True,True
14234,66,2.0,50.62447502071526,29.98727566941925,7.0,3,5.0,1953,0.161975568,31,5,900.0,3,7,322213.2517279428,True,False,True
14522,80,3.0,64.54056050791775,44.77123694577514,6.0,12,12.0,1976,0.0077202819999999,38,2,900.0,0,4,260139.67649590696,True,True,True
15270,31,2.0,81.04293769954492,46.63300112308362,16.0,15,40.0,1977,0.151346216,32,10,830.0,4,1,547586.0800874212,True,False,True
1713,80,2.0,47.5480258442433,31.329267301592026,6.0,5,12.0,1979,0.0077202819999999,38,2,900.0,0,4,200172.94773334856,True,True,True
2256,150,2.0,37.55321246802053,25.507647720751795,7.0,2,9.0,1964,0.08761909,8,5,900.0,1,0,177967.15861350187,True,True,True
15944,94,1.0,36.990846406422136,19.131393451355013,9.0,9,16.0,1978,0.521867054,25,0,900.0,0,0,156339.2545493406,True,True,True
6781,58,1.0,53.1615050623113,32.781260192155735,0.0,9,9.0,1977,0.43788524,23,3,1084.0,0,5,113898.47811062708,True,True,True
14348,25,2.0,81.61461080083502,42.97546774524916,14.0,5,25.0,2009,0.069753361,53,4,900.0,1,11,231391.42061247144,True,True,True
2253,1,3.0,89.39727475766855,85.95926575470574,1.0,9,22.0,1977,0.007122317,1,0,900.0,0,1,268268.043754684,True,True,True
7711,9,3.0,83.85948828897206,32.781260192155735,1.0,16,18.0,1977,0.161531741,25,1,30.0,2,4,240832.72350779324,True,True,True
13635,127,2.0,53.16969532546046,29.90444831506349,11.0,11,16.0,1984,0.486245621,13,19,900.0,0,6,245847.98100605945,True,True,True
4797,47,2.0,59.46529327444711,34.50495355772488,8.0,16,16.0,1981,0.101872465,23,3,900.0,3,3,244553.7587534774,True,True,True
1072,122,2.0,52.64409938099378,30.103311639492706,8.0,5,10.0,1994,0.033493708,66,1,1322.0,3,8,265016.1720239,True,True,True
9909,6,2.0,53.43151112402224,35.39857719559416,8.0,12,17.0,2011,0.243204519,5,0,540.0,0,0,184849.20256666155,True,True,True
14842,27,2.0,63.163628260295326,32.781260192155735,1.0,16,17.0,1977,0.011654127,4,0,900.0,0,0,183656.40752422783,True,True,True
11243,0,1.0,46.57443925783932,21.552668227516016,10.0,11,19.0,2011,0.006076152,30,0,645.0,6,6,102434.33355610823,True,True,True
1431,91,1.0,41.07619268196986,20.64320325401316,7.0,14,17.0,2000,0.333891544,30,1,900.0,0,0,184156.11565779167,True,True,True
4092,64,3.0,52.91509371482051,33.370759634156144,6.0,3,9.0,1973,0.002211665,39,3,900.0,1,5,237073.0622546348,True,True,False
5280,3,1.0,35.39087446365862,19.65184335397321,6.0,7,9.0,1971,0.050900058,43,1,30.0,2,3,122806.07488676456,True,True,True
10824,200,1.0,42.16768672374364,23.373138981606598,8.0,11,17.0,1997,0.0,33,1,900.0,2,5,236117.3319454385,True,True,True
1671,120,3.0,58.57037093462771,37.434125981371615,5.0,4,5.0,1961,0.341071945,27,48,900.0,3,11,305732.5862953504,True,True,True
13857,41,4.0,64.74015091637429,46.62768653980071,5.0,4,9.0,1970,0.175054867,36,3,900.0,1,0,270409.14315945416,True,True,True
11645,1,2.0,64.2263608635554,35.91337299872035,8.0,12,17.0,2016,0.007122317,1,0,900.0,0,1,209569.7743990984,True,True,True
15586,24,3.0,78.69582652030464,49.94797110782172,9.0,9,27.0,2009,0.111627393,50,8,900.0,2,3,488762.8066878293,True,True,True
11994,53,1.0,39.657066763630006,18.86698703795904,7.0,17,23.0,1988,0.049637257,34,0,229.0,1,3,200128.70189271288,True,True,True
11978,80,3.0,61.77747318749817,46.93347326075379,6.0,4,9.0,1977,0.0077202819999999,38,2,900.0,0,4,240101.6847626256,True,True,True
3662,23,1.0,36.232302882965065,32.781260192155735,1.0,4,15.0,1977,0.005767451,1,0,900.0,0,0,65410.07476873669,True,True,True
1089,113,1.0,38.8829681246954,19.442342166036703,6.0,6,9.0,1963,0.060753049,15,2,520.0,0,7,171571.98812408652,True,True,True
15636,32,1.0,33.78220666121041,22.550279709026285,6.0,9,9.0,1970,0.135649789,46,6,350.0,3,11,159383.98483226952,True,True,True
16203,8,2.0,64.4161370999176,33.341412172827354,12.0,9,17.0,2010,0.092290642,21,2,165.0,1,2,305559.0288991854,True,True,True
5236,30,1.0,48.57790629263304,2.8686829958560853,1.0,6,25.0,1977,7.81528e-05,22,2,1046.0,3,23,150822.68156426848,True,True,True
13031,6,2.0,61.5292273908162,35.035881071881576,12.0,13,17.0,2014,0.243204519,5,0,540.0,0,0,172761.40752408572,True,True,True
15039,68,3.0,68.25531884104447,47.47427588242854,7.0,10,13.0,1971,0.0,33,1,900.0,2,5,352335.196146687,True,True,True
135,30,3.0,85.94705659960401,32.781260192155735,1.0,16,22.0,1977,7.81528e-05,22,2,1046.0,3,23,222992.58182350808,True,True,True
16729,80,1.0,35.676619344056746,18.04412471545013,6.0,4,9.0,1978,0.0077202819999999,38,2,900.0,0,4,144190.13857080956,True,True,True
6357,98,3.0,81.38870816205903,51.4725104140926,11.0,14,14.0,2003,0.195781053,23,6,900.0,3,2,144561.64722235428,True,True,True
8089,1,1.0,42.62847031762952,32.781260192155735,1.0,7,10.0,1977,0.007122317,1,0,900.0,0,1,147472.8508875564,True,True,True
9676,21,2.0,63.44506518443745,33.588369044777366,12.0,9,17.0,2005,0.034331497,25,3,900.0,0,4,397664.3389969893,True,True,True
11599,23,1.0,121.98805184614504,32.781260192155735,1.0,2,2.0,1977,0.014072961,2,0,900.0,0,0,273307.2490927096,True,True,True
1031,88,1.0,34.481866711737645,17.595777956397978,6.0,8,12.0,1975,0.127375905,43,3,900.0,3,9,144561.79485911282,True,True,True
5285,1,3.0,87.87220106032217,32.781260192155735,1.0,15,17.0,1977,0.007122317,1,0,900.0,0,1,252702.05537773023,True,True,True
2736,53,2.0,58.38513239495976,34.93252263165692,8.0,2,14.0,1973,0.049637257,34,0,229.0,1,3,295545.83012714394,True,True,True
1552,101,1.0,37.5616777951096,21.005893474739896,7.0,16,17.0,2004,0.225824954,41,7,1548.0,3,2,190865.59011012773,False,True,True
6349,124,2.0,42.26257520711967,30.929492347456,5.0,8,9.0,1969,0.174739084,17,9,100.0,0,3,210962.63436713853,True,True,True
3828,111,2.0,48.23056839574729,33.67974461209736,5.0,3,5.0,1964,0.0,36,2,900.0,0,2,194385.6963766381,True,True,True
15735,99,2.0,49.28494469288335,26.549264782235056,5.0,8,9.0,1970,0.012338886,35,1,900.0,2,4,214547.34720416536,True,True,True
5889,58,3.0,66.15325282750884,47.79133521566546,9.0,2,12.0,1969,0.1489038909999999,9,1,1430.0,3,2,209821.9518628941,True,True,True
15640,61,1.0,36.74755338834022,22.849198942161173,6.0,8,9.0,1976,0.300322518,52,6,900.0,1,9,186318.14609154532,True,True,True
5954,23,2.0,89.14914025778505,48.46079754756136,14.0,14,25.0,2012,0.075778755,6,3,900.0,0,2,143364.94864502025,True,True,True
1661,11,3.0,67.28883269604587,48.53026522872401,9.0,7,12.0,1972,0.038692987,28,1,1015.0,2,5,321703.5945849645,True,True,True
6217,34,2.0,52.280851618420456,30.496945964943237,8.0,8,9.0,1998,0.069753361,53,4,900.0,1,11,240299.1656301765,True,True,True
3606,4,2.0,45.59523599647751,29.986187612050227,5.0,5,5.0,1961,0.042031587,37,84,900.0,2,5,260449.03819660304,True,True,True
15318,6,2.0,56.33187561976055,32.781260192155735,1.0,18,25.0,1977,0.243204519,5,0,540.0,0,0,157806.71312931896,True,True,True
